Number,station,location,latitude,longitude,owner,Price_U91,Price_P98
1019,"73-87 Oxide Street, BROKEN HILL NSW 2880","Oxide Street, Broken Hill, Broken Hill City Council, New South Wales, 2880, Australia",-31.9418876,141.4550824,Caltex,Not Selling U91    ,Not Selling P98
1020,"100 Collier Street, Redhead NSW 2290","Collier Street, Redhead, Lake Macquarie City Council, New South Wales, 2290, Australia",-33.0085978,151.7106293,Metro Fuel,142.7,166.7
1023,"51 Pacific Highway, OURIMBAH NSW 2258","Pie Face, 51, Pacific Highway, Ourimbah, Gosford, Central Coast Council, New South Wales, 2258, Australia",-33.3602593,151.369335,United,155.9,176.9
1025,"2 Johnson Road, Tuggerah NSW 2259","Caltex, 2, Johnson Road, Tuggerah, Central Coast Council, New South Wales, 2259, Australia",-33.2942792,151.4211044,Caltex,139.9,Not Selling P98
1027,"15-17 O'Keefe Drive, COFFS HARBOUR NSW 2450","O'Keefe Drive, Coffs Harbour, Coffs Harbour City Council, New South Wales, 2450, Australia",-30.3163324,153.097627,Independent,Not Selling U91    ,Not Selling P98
1028,"752 Pacific Highway, Boambee NSW 2450","Pacific Highway, Boambee, Coffs Harbour, Coffs Harbour City Council, New South Wales, 2450, Australia",-30.3531549,153.0639254,Liberty,Not Selling U91    ,Not Selling P98
1029,"99 Jericho Road, Moorland NSW 2443","Jericho Road, Moorland, Mid-Coast Council, New South Wales, 2443, Australia",-31.7867182,152.6495892,Liberty,Not Selling U91    ,Not Selling P98
1031,"456, Metford Road, Metford NEW SOUTH WALES 2323","Metford Road, Metford, Maitland City Council, New South Wales, 2323, Australia",-32.762309,151.5991543,7-Eleven,155.9,173.9
1032,"119 Binnia St, COOLAH NSW 2843","Binnia Street, Coolah, Warrumbungle Shire Council, New South Wales, 2843, Australia",-31.8218479,149.7246044,Shell,138.9,Not Selling P98
1033,"1 Gregory Hills Drive, GREGORY HILLS NSW 2557","Gregory Hills Drive, Gregory Hills, Sydney, Camden Council, New South Wales, 2557, Australia",-34.022089,150.7655049,Ampol,Not Selling U91    ,Not Selling P98
1035,"163 Salamander Way, Salamander Bay NSW 2317","Salamander Way, Salamander Bay, Port Stephens Council, New South Wales, 2317, Australia",-32.7346669,152.0837711,Coles Express,159.9,182.9
1036,"132/138 Pacific Hwy, Charlestown NSW 2290","Pacific Highway, Charlestown, Lake Macquarie City Council, New South Wales, 2290, Australia",-32.967753,151.6948583,Metro Fuel,133.9,159.9
1038,"327 Eastern Valley Way, Castle Cove NSW 2069","Eastern Valley Way, Castle Cove, Sydney, Willoughby City Council, Lower North Shore, New South Wales, 2069, Australia",-33.7832683,151.1978259,Metro Fuel,134.9,151.9
1039,"712 Pennant Hills Road, Carlingford NSW 2118","712-714, Pennant Hills Road, Carlingford, Sydney, City of Parramatta Council, New South Wales, 2118, Australia",-33.7636689,151.0473233,BP,Not Selling U91    ,162.9
1040,"221 BRINGELLY RD, LEPPINGTON NSW 2179","Bringelly Road, Leppington, Sydney, Liverpool City Council, New South Wales, 2179, Australia",-33.9502462,150.805432,BP,Not Selling U91    ,154.9
1041,"86 Cartwright Avenue, MILLER NSW 2168","Cartwright Avenue, Miller, Sydney, Liverpool City Council, New South Wales, 2168, Australia",-33.9164397,150.8792833,Ampol,132.9,153.9
1042,"229 Wentworth Avenue, Pendle Hill NSW 2145","Metro Petroleum, 229, Wentworth Avenue, Pendle Hill, Sydney, City of Parramatta Council, New South Wales, 2145, Australia",-33.8002199,150.955961,Metro Fuel,Not Selling U91    ,153.9
1043,"171 Clyde St, SOUTH GRANVILLE NSW 2142","Clyde Street, South Granville, Sydney, Cumberland City Council, New South Wales, 2142, Australia",-33.8465753,151.0127567,Speedway,125.9,143.9
1044,"583 Bells Line Of Road, Kurmond NSW 2757","Bells Line of Road, Kurmond, Sydney, Hawkesbury City Council, New South Wales, 2757, Australia",-33.550896,150.6927582,Metro Fuel,138.9,159.9
1045,"394 CROWN ST, WOLLONGONG NSW 2500","Crown Street, Wollongong, Wollongong City Council, New South Wales, 2500, Australia",-34.4255195,150.8905437,Metro Fuel,Not Selling U91    ,Not Selling P98
1046,"348 Barrenjoey Road, Newport NSW 2106","Barrenjoey Road, Newport, Sydney, Northern Beaches Council, Northern Beaches, New South Wales, 2106, Australia",-33.6565111,151.3186419,Caltex Woolworths,143.9,163.9
1047,"1 Mclennan Street, ARMIDALE NSW 2350","Lowes Petroleum Service, 1, McLennan Street, West Armidale, Armidale, Armidale Regional Council, New South Wales, 2350, Australia",-30.51137805,151.6481286,Lowes,Not Selling U91    ,Not Selling P98
1049,"286 Maitland Road, Mayfield NSW 2304","Maitland Road, Mayfield, Newcastle, Newcastle City Council, New South Wales, 2304, Australia",-32.896958,151.7360679,BP,159.9,177.9
1050,"270 GIPPS RD, KEIRAVILLE NSW 2500","Gipps Road, Keiraville, Wollongong City Council, New South Wales, 2500, Australia",-34.4140943,150.8678044,Metro Fuel,Not Selling U91    ,Not Selling P98
1053,"104-106 Elizabeth Drive,, Liverpool NSW 2170","Elizabeth Drive, Liverpool, Sydney, Liverpool City Council, New South Wales, 2170, Australia",-33.9188693,150.9173891,Shell,131.9,149.9
1054,"307-311 Barrenjoey Rd, NEWPORT NSW 2106","7-Eleven Newport, 307-311, Barrenjoey Road, Newport, Sydney, Northern Beaches Council, Northern Beaches, New South Wales, 2106, Australia",-33.65647905,151.3182093,7-Eleven,143.9,161.9
1056,"43 Macquarie Road, Cardiff NSW 2285","Macquarie Road, Cardiff, Lake Macquarie City Council, New South Wales, 2285, Australia",-32.939628,151.6579389,Caltex Woolworths,159.9,179.9
1060,"1389 Camden Valley Way, LEPPINGTON NSW 2179","Camden Valley Way, Leppington, Sydney, Camden Council, New South Wales, 2179, Australia",-33.9699301,150.8136866,BP,Not Selling U91    ,Not Selling P98
1061,"656-658 THE ENTRANCE ROAD, WAMBERAL NSW 2260","The Entrance Road, Wamberal, Gosford, Central Coast Council, New South Wales, 2260, Australia",-33.4239948,151.4322115,Caltex,159.9,180.9
1062,"105 Wollombi Rd, CESSNOCK NSW 2325","Wollombi Road, Bellbird Heights, Cessnock, Cessnock City Council, New South Wales, 2325, Australia",-32.8410367,151.3390563,Caltex,159.9,180.9
1063,"155 The Entrance Rd, ERINA NSW 2250","The Entrance Road, Erina, Gosford, Central Coast Council, New South Wales, 2250, Australia",-33.4267758,151.3968387,Caltex,159.9,180.9
1066,"19 Bagnall Beach Road, SALAMANDER BAY NSW 2317","Bagnall Beach Road, Salamander Bay, Port Stephens Council, New South Wales, 2317, Australia",-32.7318358,152.1106394,Caltex Woolworths,159.9,179.9
1067,"105 Wyee Road, WYEE NSW 2259","Wyee Road, Wyee, Doyalson, Lake Macquarie City Council, New South Wales, 2259, Australia",-33.1837523,151.4890675,Independent,131.4,149.4
1068,"745 Main Rd, EDGEWORTH NSW 2285","Main Road, Edgeworth, Lake Macquarie City Council, New South Wales, 2285, Australia",-32.9261822,151.6330583,7-Eleven,149.9,167.9
1069,"185 Bondi Rd, Bondi NSW 2026","Bondi Road, Bondi, Sydney, Waverley Council, Eastern Suburbs, New South Wales, 2026, Australia",-33.894698,151.2685121,BP,Not Selling U91    ,168.9
1072,"15 Bagnall Beach Road, SALAMANDER BAY NSW 2317","Bagnall Beach Road, Salamander Bay, Port Stephens Council, New South Wales, 2317, Australia",-32.7318358,152.1106394,Mobil,156.7,168.7
1073,"194 CAMPBELLTOWN RD, DENHAM COURT NSW 2565","Campbelltown Road, Denham Court, Sydney, Campbelltown City Council, New South Wales, 2565, Australia",-33.9927767,150.8448576,Caltex,Not Selling U91    ,Not Selling P98
1074,"105 St. James rd., New Lambton NSW 2302","Saint James Road, New Lambton, Newcastle, Newcastle City Council, New South Wales, 2305, Australia",-32.9324299,151.7194426,BP,151.9,173.9
1075,"34 Sherriff Street, Forbes NSW 2871","Sherriff Street, Forbes, Forbes Shire Council, New South Wales, 2871, Australia",-33.3872005,148.0087901,Shell,Not Selling U91    ,Not Selling P98
1076,"77 Sandgate Rd, Birmingham Gardens NSW 2287","Sandgate Road, Birmingham Gardens, Newcastle, Newcastle City Council, New South Wales, 2287, Australia",-32.895554,151.6815043,Matilda,142.9,Not Selling P98
1077,"16322 Newell Highway, GILLENBAH NSW 2700","Newell Highway, Gillenbah, Narrandera Shire Council, New South Wales, 2700, Australia",-34.8032026,146.4923745,Independent,Not Selling U91    ,Not Selling P98
1079,"144 Maitland Road, ISLINGTON NSW 2296","Maitland Road, Islington, Newcastle, Newcastle City Council, New South Wales, 2296, Australia",-32.914335,151.7477654,Metro Fuel,139.9,Not Selling P98
1081,"35 Melbourne St, EAST MAITLAND NSW 2323","Melbourne Street, East Maitland, Maitland City Council, New South Wales, 2323, Australia",-32.7461537,151.5823925,7-Eleven,Not Selling U91    ,Not Selling P98
1082,"76 The Parade, Tumbarumba NSW 2653","The Parade, Tumbarumba, Snowy Valleys Council, New South Wales, 2653, Australia",-35.770972,148.0119967,Independent,140.9,Not Selling P98
1083,"662-664 Barrenjoey Rd, North Avalon NSW 2107","Barrenjoey Road, North Avalon, Avalon Beach, Sydney, Northern Beaches Council, Northern Beaches, New South Wales, 2107, Australia",-33.6292162,151.3313238,Metro Fuel,Not Selling U91    ,161.9
1084,"459 Pacific Hwy, WYOMING NSW 2250","Pacific Highway, Wyoming, Gosford, Central Coast Council, New South Wales, 2250, Australia",-33.4088703,151.3500149,United,155.9,176.9
1086,"227 Military Rd, Cremorne NSW 2090","Military Road, Cremorne, Sydney, North Sydney Council, Lower North Shore, New South Wales, 2090, Australia",-33.8307828,151.2251957,Coles Express,Not Selling U91    ,172.9
1087,"278 Sandgate Road, SHORTLAND NSW 2307","Sandgate Road, Shortland, Newcastle, Newcastle City Council, New South Wales, 2307, Australia",-32.8794559,151.6961649,Metro Fuel,135.9,Not Selling P98
1088,"161-163 Pacific Hwy, Ourimbah NSW 2258","Pacific Highway, Ourimbah, Gosford, Central Coast Council, New South Wales, 2258, Australia",-33.3488469,151.3696195,Metro Fuel,155.9,175.9
1089,"81-83 Main Road, HEDDON GRETA NSW 2321","Main Road, Cliftleigh, Heddon Greta, Cessnock City Council, New South Wales, 2321, Australia",-32.7957786,151.5169381,Metro Fuel,130.9,Not Selling P98
1091,"175 Ourimbah Road, Mosman NSW 2088","Ourimbah Road, Mosman, Sydney, Mosman Municipal Council, Lower North Shore, New South Wales, 2088, Australia",-33.8232849,151.2426746,BP,149.9,172.9
1093,"51 Smiths Rd, Somersby NSW 2250","Smiths Road, Somersby, Gosford, Central Coast Council, New South Wales, 2250, Australia",-33.3603594,151.2905191,Independent,145.9,Not Selling P98
1094,"60 Princes Hwy, NAROOMA NSW 2546","Puma Narooma, 60, Princes Highway, Narooma, Eurobodalla Shire Council, New South Wales, 2546, Australia",-36.2160973,150.1263532,Caltex,138.9,Not Selling P98
1096,"77 MAYBE ST, BOMBALA NSW 2632","Maybe Street, Bombala, Snowy Monaro Regional Council, New South Wales, 2632, Australia",-36.9149282,149.2342346,Independent,Not Selling U91    ,Not Selling P98
1097,"200 Paterson Road, BOLWARRA HEIGHTS NSW 2320","Paterson Road, Bolwarra Heights, Maitland City Council, New South Wales, 2320, Australia",-32.7027872,151.5824672,BP,157.9,177.9
1098,"41 Boundary Road, Chester Hill NSW 2162","Boundary Road, Chester Hill, Sydney, Cumberland City Council, New South Wales, 2162, Australia",-33.8742606,151.0080487,Budget,125.9,143.9
1100,"199 Anderson Drive, Beresfield NSW 2322","Anderson Drive, Beresfield, Newcastle City Council, New South Wales, 2322, Australia",-32.805644,151.6552467,Independent,159.9,Not Selling P98
1102,"149 Great Western Hwy, Mays Hill NSW 2145","BP, 149-151, Great Western Highway, Mays Hill, Sydney, Cumberland City Council, New South Wales, 2145, Australia",-33.81935365,150.9893232,BP,Not Selling U91    ,159.7
1103,"133-135 Gan Gan Rd, Anna Bay NSW 2316","Gan Gan Road, Anna Bay, Port Stephens Council, New South Wales, 2316, Australia",-32.777752,152.1023078,BP,149.9,170.9
1104,"16 Bosworth Road, Woolgoolga NSW 2456","Bosworth Road, Woolgoolga, Coffs Harbour City Council, New South Wales, 2456, Australia",-30.1252184,153.1940863,Caltex,Not Selling U91    ,Not Selling P98
1105,"40 Industrial Drive, Mayfield NSW 2304","Industrial Drive, Mayfield, Newcastle, Newcastle City Council, New South Wales, 2304, Australia",-32.8907566,151.7402904,United,155.9,176.9
1106,"2/ 997 Pemberton St, WEST ALBURY NSW 2640","Pemberton Street, Riverwood Retirement Village, West Albury, Albury, Albury City Council, New South Wales, 2640, Australia",-36.0737358,146.9013255,Liberty,Not Selling U91    ,Not Selling P98
1109,"38 Adam's Street, Wentworth NSW 2648","Adams Street, Sheoak Park, Wentworth, Wentworth Shire Council, New South Wales, 2648, Australia",-34.0969115,141.9149389,BP,Not Selling U91    ,156.9
1110,"7 Raby Rd, LEPPINGTON NSW 2179","Raby Road, Leppington, Sydney, Camden Council, New South Wales, 2179, Australia",-33.9953148,150.7891903,7-Eleven,129.4,147.4
1112,"36 Wine Country Drive, Cessnock NSW 2325","Wine Country Drive, Cessnock, Nulkaba, Cessnock City Council, New South Wales, 2325, Australia",-32.8166431,151.3505088,Lowes,159.9,179.9
1113,"1 Warners Bay Rd, WARNERS BAY NSW 2282","Warners Bay Road, Mount Hutton, Lake Macquarie City Council, New South Wales, 2290, Australia",-32.9833462,151.6543949,Metro Fuel,156.9,178.9
1114,"63-65 Marsden Street, BOOROWA NSW 2586","Mobil, 63-65, Marsden Street, Boorowa, Hilltops Council, New South Wales, 2586, Australia",-34.4413678,148.7160894,Mobil,Not Selling U91    ,151.9
1115,"134 Brighton Ave, CAMPSIE NSW 2194","Brighton Avenue, Campsie, Sydney, Canterbury-Bankstown Council, New South Wales, 2194, Australia",-33.9049569,151.1053057,Independent,125.9,Not Selling P98
1117,"27 Woodville Rd, Granville NSW 2142","Woodville Road, Granville, Sydney, Cumberland City Council, New South Wales, 2142, Australia",-33.8370258,151.0007928,Budget,129.7,149.7
1118,"1595 Mulgoa Rd, Wallacia NSW 2745","Mulgoa Road, Wallacia, Sydney, Penrith City Council, New South Wales, 2745, Australia",-33.8545988,150.6493388,BP,Not Selling U91    ,155.9
1120,"69 Rouse St, TENTERFIELD NSW 2372","Shell Roadhouse Tenterfield, 69, Rouse Street, Tenterfield, Tenterfield Shire Council, New South Wales, 2372, Australia",-29.0649874,152.0167845,BP,Not Selling U91    ,Not Selling P98
1121,"96 Solitary Islands Way, SAPPHIRE BEACH NSW 2450","Solitary Islands Way, Sapphire Beach, Coffs Harbour, Coffs Harbour City Council, New South Wales, 2450, Australia",-30.2278889,153.1463463,Liberty,142.9,162.9
1122,"75 Allandale Road, Cessnock NSW 2325","Allandale Road, Cessnock, Cessnock City Council, New South Wales, 2325, Australia",-32.8320651,151.3559073,Independent,150.2,Not Selling P98
1124,"254 BURNS BAY RD, LANE COVE NSW 2066","Burns Bay Road, Linley Point, Sydney, Lane Cove Municipal Council, Lower North Shore, New South Wales, 2066, Australia",-33.8307584,151.1461106,Shell,148.9,Not Selling P98
1125,"4136 Nelson Bay Road, Anna Bay NSW 2316","Nelson Bay Road, Anna Bay, Port Stephens Council, New South Wales, 2316, Australia",-32.7540123,152.0981644,Ampol,159.9,179.9
1126,"545 Union Rd, NORTH ALBURY NSW 2640","Union Road, North Albury, Albury, Albury City Council, New South Wales, 2640, Australia",-36.0505593,146.9177006,Liberty,Not Selling U91    ,Not Selling P98
1127,"42 Bulahdelah Way, Bulahdelah NSW 2423","Bulahdelah Way, Bulahdelah, Mid-Coast Council, New South Wales, 2423, Australia",-32.3978786,152.2166954,Coles Express,153.9,176.9
1128,"55-67 Armstrong St, WESTDALE NSW 2340","Armstrong Street, Westdale, Tamworth, Tamworth Regional Council, New South Wales, 2340, Australia",-31.076047,150.8528143,Independent,Not Selling U91    ,Not Selling P98
1129,"9 Flinders St, Wollongong North NSW 2500","Flinders Street, Wollongong, Wollongong City Council, New South Wales, 2500, Australia",-34.421302,150.8936881,Ampol,139.9,164.9
1130,"3 Travelstop Way, Lavington NSW 2641","Travelstop Way, Lavington, Albury, Albury City Council, New South Wales, 2641, Australia",-36.0376902,146.9685289,BP,Not Selling U91    ,Not Selling P98
1133,"415 Boundary Road, Maraylya NSW 2765","Boundary Road, Maraylya, Sydney, The Hills Shire Council, Hills District, New South Wales, 2765, Australia",-33.6076673,150.9070973,BP,142.9,169.9
1135,"110 AUDLEY ST, NARRANDERA NSW 2700","Audley Street, Narrandera, Narrandera Shire Council, New South Wales, 2700, Australia",-34.7468788,146.5419181,Liberty,Not Selling U91    ,Not Selling P98
1136,"10 Kendal Street, Cowra NSW 2794","Kendal Street, Taragala, Cowra, Cowra Shire Council, New South Wales, 2794, Australia",-33.8350327,148.6937055,United,141.9,162.9
1137,"2046 PUTTY RD, BULGA NSW 2330","Bulga Bridge Cafe, 2046, Putty Road, Bulga, Singleton Council, New South Wales, 2330, Australia",-32.652652,151.0203116,Independent,Not Selling U91    ,Not Selling P98
1138,"148 MAYNE ST, MURRURUNDI NSW 2338","Mayne Street, Stuarts Rocks, Murrurundi, Upper Hunter Shire Council, New South Wales, 2338, Australia",-31.7653481,150.8416473,Independent,129.9,Not Selling P98
1139,"170 Dudley Road, Whitebridge NSW 2290","Dudley Road, Whitebridge, Lake Macquarie City Council, New South Wales, 2290, Australia",-32.9757814,151.7044502,BP,157.7,183.7
1140,"195 Cobra St, Dubbo East NSW 2830","Cobra Street, Keswick, Dubbo, Dubbo Regional Council, New South Wales, 2830, Australia",-32.2590403,148.6431902,United,137.7,Not Selling P98
1141,"76-78 Shirley Street, Byron Bay NSW 2481","Shirley Street, Byron Bay, Byron Shire Council, New South Wales, 2481, Australia",-28.6406442,153.6070787,Caltex Woolworths,145.9,166.9
1143,"331 Waterloo Road, Greenacre NSW 2190","Waterloo Road, Greenacre, Sydney, Canterbury-Bankstown Council, New South Wales, 2190, Australia",-33.9016633,151.0581186,Metro Fuel,127.9,145.9
1144,"46 President Wilson Walk, TANILBA BAY NSW 2319","President Wilson Walk, Tanilba Bay, Port Stephens Council, New South Wales, 2319, Australia",-32.7349272,152.0019279,Independent,139.9,Not Selling P98
1145,"190 WATERLOO RD, GREENACRE NSW 2190","Waterloo Road, Greenacre, Sydney, Canterbury-Bankstown Council, New South Wales, 2190, Australia",-33.9016633,151.0581186,Independent,126.9,145.9
1146,"100 Gipps Street, Bega NSW 2550","Gipps Street, Bega, Bega Valley Shire Council, New South Wales, 2550, Australia",-36.6769839,149.842672,Caltex Woolworths,139.9,Not Selling P98
1147,"2 Perricoota Rd, Moama NSW 2731","Perricoota Road, Moama, Murray River Council, New South Wales, 2731, Australia",-36.09465595,144.7323226,Caltex Woolworths,133.9,153.9
1148,"171 Sydney Road, KELSO NSW 2795","Sydney Road, Kelso, Bathurst, Bathurst Regional Council, New South Wales, 2795, Australia",-33.4187549,149.6041493,Caltex Woolworths,Not Selling U91    ,155.9
1150,"77 Smith Street, Kempsey NSW 2440","Smith Street, Kempsey, Kempsey Shire Council, New South Wales, 2440, Australia",-31.0729702,152.8442456,Caltex Woolworths,137.9,Not Selling P98
1151,"262 Byron Street, Inverell NSW 2360","Byron Street, Inverell, Inverell Shire Council, New South Wales, 2360, Australia",-29.7740258,151.1106888,Caltex Woolworths,139.9,Not Selling P98
1153,"1 Bay Street, Port Macquarie NSW 2444","Bay Street, Port Macquarie, Port Macquarie-Hastings Council, New South Wales, 2444, Australia",-31.4290595,152.8913324,Caltex Woolworths,136.9,156.9
1154,"79 Lee Street, Wellington NSW 2820","Lee Street, Wellington, Dubbo Regional Council, New South Wales, 2820, Australia",-32.546979,148.9414954,Caltex Woolworths,Not Selling U91    ,158.9
1155,"244A Beardy Street, Armidale NSW 2350","Woolworths Petrol, 244A, Beardy Street, North Hill, Armidale, Armidale Regional Council, New South Wales, 2350, Australia",-30.5127999,151.6624052,0,Not Selling U91    ,156.9
1159,"272 Princes Highway, Bomaderry NSW 2541","Princes Highway, Bomaderry, Shoalhaven City Council, New South Wales, 2541, Australia",-34.8434876,150.5944414,Caltex Woolworths,137.9,157.9
1160,"143 Meade Street, Glen Innes NSW 2370","Meade Street, Glen Innes, Glen Innes Severn Council, New South Wales, 2370, Australia",-29.7385871,151.7467532,Caltex Woolworths,137.9,157.9
1163,"17 Forsyth Street, Wagga Wagga NSW 2650","Forsyth Street, Wagga Wagga, Wagga Wagga City Council, New South Wales, 2650, Australia",-35.1124845,147.3579129,Caltex Woolworths,141.9,161.9
1164,"58 North Street, Nowra NSW 2541","Caltex, 58, North Street, Nowra, Shoalhaven City Council, New South Wales, 2541, Australia",-34.8725199,150.6013553,Caltex Woolworths,139.9,159.9
1166,"317A Pacific Hwy, Highfields NSW 2289","Pacific Highway, Highfields, Lake Macquarie City Council, New South Wales, 2289, Australia",-32.9529892,151.7115019,Metro Fuel,Not Selling U91    ,159.9
1167,"74 Whitton St, NARRANDERA NSW 2700","Whitton Street, Narrandera, Narrandera Shire Council, New South Wales, 2700, Australia",-34.7409,146.5542252,Mobil,Not Selling U91    ,Not Selling P98
1168,"115 Mann St, NAMBUCCA HEADS NSW 2448","Mann Street, Nambucca Heads, Nambucca Valley Council, New South Wales, 2448, Australia",-30.6367812,152.9846688,Caltex Woolworths,Not Selling U91    ,Not Selling P98
1169,"47 Princes Highway, Fairy Meadow NSW 2519","Princes Highway, Fairy Meadow, Wollongong City Council, New South Wales, 2519, Australia",-34.3907248,150.8935312,Caltex Woolworths,139.9,159.9
1171,"4 Duke Street, QUIRINDI NSW 2343","Duke Street, Quirindi, Liverpool Plains Shire Council, New South Wales, 2343, Australia",-31.5234887,150.6763852,BP,133.7,151.7
1172,"51 Spofforth St, CREMORNE NSW 2090","Spofforth Street, Cremorne, Sydney, North Sydney Council, Lower North Shore, New South Wales, 2090, Australia",-33.828098,151.2303193,Metro Fuel,141.9,162.9
1173,"1609 Ocean Drive, Lake Cathie NSW 2445","Ocean Drive, Lake Cathie, Port Macquarie-Hastings Council, New South Wales, 2445, Australia",-31.5656195,152.8395224,Caltex Woolworths,Not Selling U91    ,156.9
1174,"105 Bent St, SOUTH GRAFTON NSW 2460","Bent Street, South Grafton, Grafton, Clarence Valley Council, New South Wales, 2460, Australia",-29.707703,152.9394801,United,147.7,168.7
1175,"5 Picasso Cr, Old Toongabbie NSW 2146","Picasso Crescent, Old Toongabbie, Sydney, City of Parramatta Council, New South Wales, 2146, Australia",-33.7839795,150.9680942,Metro Fuel,133.9,153.9
1177,"88 Murray Street, Cootamundra NSW 2590","Caltex Woolworths, 88, Murray Street, Cootamundra, Cootamundra-Gundagai Regional Council, New South Wales, 2590, Australia",-34.6364571,148.0250643,Caltex Woolworths,Not Selling U91    ,156.9
1178,"360 New England Hwy, Rutherford NSW 2320","BP, 360, New England Highway, Rutherford, Maitland City Council, New South Wales, 2320, Australia",-32.7099156,151.51671,BP,155.9,178.9
1179,"2398 Pacific Highway, Heatherbrae NSW 2324","Pacific Highway, Heatherbrae, Raymond Terrace, Port Stephens Council, New South Wales, 2324, Australia",-32.7779958,151.7517262,BP,Not Selling U91    ,181.9
1180,"271 Princes Hwy, BOMADERRY NSW 2541","Domino's, 271, Princes Highway, Bomaderry, Shoalhaven City Council, New South Wales, 2541, Australia",-34.84044535,150.5936029,Coles Express,137.9,160.9
1182,"26 Ferodale Road, Medowie NSW 2318","Ferodale Road, Medowie, Port Stephens Council, New South Wales, 2318, Australia",-32.7381413,151.8455421,Shell,147.9,Not Selling P98
1183,"144 Wentworth Street, Port Kembla NSW 2505","Wentworth Street, Port Kembla, Wollongong City Council, New South Wales, 2505, Australia",-34.4827469,150.9033518,BP,Not Selling U91    ,Not Selling P98
1184,"1032-1036 Victoria Rd, West Ryde NSW 2114","1032-1036, Victoria Road, West Ryde, Sydney, Council of the City of Ryde, New South Wales, 2114, Australia",-33.8073918,151.0850851,Coles Express,127.9,150.9
1185,"142-148 Corrimal St, Wollongong NSW 2500","Corrimal Street, Wollongong, Wollongong City Council, New South Wales, 2500, Australia",-34.4270528,150.8995301,Coles Express,139.9,162.9
1186,"8451 Pacific Highway, Urunga NSW 2455","Pacific Highway, Urunga, Bellingen Shire Council, New South Wales, 2455, Australia",-30.5459331,153.0043066,BP,144.9,164.9
1187,"2510 Silverdale Road, Wallacia NSW 2745","Silverdale Road, Wallacia, Sydney, Penrith City Council, New South Wales, 2745, Australia",-33.8651386,150.6401281,Caltex,Not Selling U91    ,153.7
1188,"133-137 Targo, Girraween NSW 2145","Targo Road, Girraween, Sydney, Cumberland City Council, New South Wales, 2145, Australia",-33.80873,150.9464182,Independent,133.7,158.7
1190,"10 Langford Drive, MARSDEN PARK NSW 2765","Costco, 10, Langford Drive, Marsden Park, Sydney, Blacktown City Council, New South Wales, 2765, Australia",-33.72305585,150.8402973,Costco,Not Selling U91    ,138.7
1191,"26 Durham Rd, EAST GRESFORD NSW 2311","Durham Road, Gresford, Dungog Shire Council, New South Wales, 2311, Australia",-32.4258371,151.5459732,Independent,159,Not Selling P98
1192,"71 Minjungbal Dr, Tweed Heads South NSW 2486","Minjungbal Drive, Tweed Heads South, Tweed Heads, Tweed Shire Council, New South Wales, 2486, Australia",-28.1897886,153.5411562,Coles Express,154.9,177.9
1193,"262-272 Victoria Road, Rydalmere NSW 2116","Victoria Road, Rydalmere, Sydney, City of Parramatta Council, New South Wales, 2116, Australia",-33.8115524,151.0365059,United,126.9,147.9
1194,"30 Wallendoon St, Cootamundra NSW 2590","Wallendoon Street, Cootamundra, Cootamundra-Gundagai Regional Council, New South Wales, 2590, Australia",-34.6388376,148.0242209,Independent,137.9,152.9
1198,"100 Pacific Highway, Tuggerah NSW 2259","BP, 100, Pacific Highway, Tuggerah, Central Coast Council, New South Wales, 2259, Australia",-33.30577145,151.4198024,BP,Not Selling U91    ,180.9
1200,"59-63 Victoria Street, Taree NSW 2430","Victoria Street, Taree, Mid-Coast Council, New South Wales, 2430, Australia",-31.9070813,152.4713421,Coles Express,147.9,170.9
1202,"115 Station Street, Quirindi NSW 2343","Station Street, Quirindi, Liverpool Plains Shire Council, New South Wales, 2343, Australia",-31.5031999,150.6807868,Shell,134.9,151.9
1203,"186 Nasmyth St, Young NSW 2594","Nasmyth Street, Young, Hilltops Council, New South Wales, 2594, Australia",-34.3099977,148.2937759,Metro Fuel,Not Selling U91    ,Not Selling P98
1204,"63 Maitland Street, Bingara NSW 2404","Maitland Street, Bingara, Gwydir Shire Council, New South Wales, 2404, Australia",-29.8747836,150.5740144,Shell,136.9,151.9
1206,"125 Cobra Street, DUBBO NSW 2830","125, Cobra Street, Orana Heights, Dubbo, Dubbo Regional Council, New South Wales, 2830, Australia",-32.2550646,148.6118305,Inland Petroleum,Not Selling U91    ,Not Selling P98
1207,"155 Pennant Hills Rd, Normanhurst NSW 2076","Pennant Hills Road, Normanhurst, Sydney, The Council of the Shire of Hornsby, New South Wales, 2076, Australia",-33.7236885,151.0906235,BP,137.9,159.9
1208,"48 Illawarra St, PORT KEMBLA NSW 2505","Illawarra Street, Port Kembla, Wollongong City Council, New South Wales, 2505, Australia",-34.4866581,150.9008955,Mobil,Not Selling U91    ,Not Selling P98
1209,"5 Harry Davies Dr, LOCKHART NSW 2656","Harry Davies Drive, Lockhart, Lockhart Shire Council, New South Wales, 2656, Australia",-35.2288477,146.7274859,Independent,Not Selling U91    ,Not Selling P98
1210,"73-75 Bulahdelah Way, Bulahdelah NSW 2423","Bulahdelah Way, Bulahdelah, Mid-Coast Council, New South Wales, 2423, Australia",-32.3978786,152.2166954,BP,152.9,176.9
1211,"2320 Silverdale Rd, Silverdale NSW 2752","Silverdale Road, Silverdale, Sydney, Wollondilly Shire Council, New South Wales, 2752, Australia",-33.8965555,150.614007,Mobil,Not Selling U91    ,153.9
